epochs,batch_size,lr,ID,model_name,t_loss,t_acc,v_loss,v_acc
20,8,0.01,2213,BASE,"[2.2848598090085117, 2.18231450272845, 2.076581194803312, 1.9554841549365551, 1.8337518193505027, 1.7915580303638012, 1.7396708788809838, 1.587985912700752, 1.4996617002920671, 1.3873709811792745, 1.305301159233242, 1.191480527450512, 1.0799771446686286, 0.9983946139162237, 0.9271361316953387, 0.7682369668762405, 0.7305592329471142, 0.6551830472497197, 0.5683035873747492, 0.4618826347899127, 0.37355828149752185]","[13.539967373572596, 20.717781402936378, 24.79608482871126, 29.690048939641112, 31.810766721044047, 34.257748776508976, 36.7047308319739, 44.208809135399676, 45.67699836867863, 52.20228384991843, 54.81239804241436, 59.8694942903752, 61.50081566068516, 66.721044045677, 69.00489396411092, 75.69331158238172, 76.83523654159869, 78.95595432300163, 83.19738988580751, 85.48123980424144, 90.0489396411093]","[2.287298786640167, 2.231467866897583, 2.1968845963478087, 2.182629883289337, 2.146716260910034, 2.12488249540329, 2.1147448897361754, 2.1229827105998993, 2.082488739490509, 2.071144390106201, 2.0498010218143463, 2.052637058496475, 2.031803697347641, 2.027164125442505, 2.021702063083649, 2.024499958753586, 2.018507206439972, 2.0222766280174254, 2.0545236587524416, 2.016019743680954, 2.0217325329780578]","[9.740259740259742, 29.22077922077922, 25.97402597402597, 27.92207792207792, 36.36363636363637, 32.467532467532465, 36.36363636363637, 20.77922077922078, 41.55844155844156, 41.55844155844156, 49.35064935064935, 49.35064935064935, 51.298701298701296, 53.896103896103895, 54.54545454545454, 49.35064935064935, 48.701298701298704, 49.35064935064935, 41.55844155844156, 48.701298701298704, 56.493506493506494]"
