epochs,batch_size,lr,ID,model_name,t_loss,t_acc,v_loss,v_acc
40,8,0.01,2213,drop_0.1 three layers 40 epochs,"[2.3053308152533196, 2.3010425753407664, 2.297770716927268, 2.2891583938103217, 2.274886670050683, 2.2392634199811265, 2.1779332021614173, 2.1018174793813134, 2.053826263972691, 2.0059503347842726, 1.9637378345836292, 1.9132858700566477, 1.8719059244378822, 1.8299315161519236, 1.754507151517001, 1.7318695473980594, 1.6812832936063988, 1.6244329028315359, 1.5956179693147734, 1.5288629222225834, 1.454054882000019, 1.3852904229969174, 1.3334173993630842, 1.2326926805756309, 1.2187307399588745, 1.1361360654428407, 1.102683859212058, 1.0467884842451516, 0.8901643276988686, 0.9141520141781151, 0.739877785761635, 0.7006621447863517, 0.718683045018803, 0.6191732933768979, 0.5158984335986051, 0.49759721814037916, 0.691780303012241, 0.4271712586670727, 0.32062965021892026, 0.25708696536429515, 0.23023142958325998]","[8.482871125611746, 10.277324632952691, 11.745513866231647, 15.660685154975528, 15.660685154975528, 16.965742251223492, 21.20717781402936, 23.817292006525285, 24.79608482871126, 26.753670473083197, 27.895595432300162, 29.363784665579118, 30.668841761827082, 34.74714518760196, 36.8678629690049, 38.33605220228385, 41.598694942903755, 44.04567699836868, 45.51386623164764, 45.35073409461664, 49.9184339314845, 50.89722675367048, 53.344208809135395, 54.15986949429038, 54.97553017944535, 61.99021207177814, 60.1957585644372, 62.64274061990211, 68.02610114192495, 67.53670473083197, 73.7357259380098, 74.71451876019576, 74.38825448613376, 77.65089722675367, 80.75040783034257, 81.72920065252855, 79.7716150081566, 84.66557911908646, 89.88580750407831, 90.70146818923328, 92.33278955954323]","[2.3027740836143495, 2.302236485481262, 2.3008592247962953, 2.299450135231018, 2.2913500905036925, 2.2725785613059997, 2.248991012573242, 2.224056875705719, 2.2039379596710207, 2.1829071283340453, 2.185447025299072, 2.169149434566498, 2.148594832420349, 2.1525551676750183, 2.1567121386528014, 2.1574421763420104, 2.136370003223419, 2.109769034385681, 2.11954151391983, 2.1667980551719666, 2.0751370251178742, 2.1116620779037474, 2.0965261697769164, 2.0839132606983184, 2.0727719485759737, 2.0501532375812532, 2.054315149784088, 2.0411166548728943, 2.059846377372742, 2.050006628036499, 2.0294216156005858, 2.0271732330322267, 2.0874696254730223, 2.028456485271454, 2.029706358909607, 2.031152385473251, 2.048498970270157, 2.0325755000114443, 2.0407807171344756, 2.024757516384125, 2.016117477416992]","[10.38961038961039, 10.38961038961039, 12.987012987012985, 12.337662337662337, 20.77922077922078, 19.480519480519483, 20.12987012987013, 25.324675324675322, 27.27272727272727, 33.116883116883116, 27.27272727272727, 24.025974025974026, 27.27272727272727, 28.57142857142857, 38.961038961038966, 22.727272727272727, 35.064935064935064, 31.818181818181817, 30.519480519480517, 26.623376623376622, 40.25974025974026, 36.36363636363637, 32.467532467532465, 37.66233766233766, 45.45454545454545, 40.25974025974026, 46.75324675324675, 46.75324675324675, 40.25974025974026, 42.2077922077922, 49.35064935064935, 48.05194805194805, 35.064935064935064, 47.4025974025974, 44.15584415584416, 46.103896103896105, 40.909090909090914, 44.8051948051948, 46.75324675324675, 47.4025974025974, 46.103896103896105]"
