epochs,batch_size,lr,ID,model_name,t_loss,t_acc,v_loss,v_acc
20,8,0.01,2213,drop_0.1 three layers,"[2.304795992838872, 2.300399910319935, 2.2954657356460375, 2.2900622479327315, 2.2827717638635017, 2.2618803792185598, 2.220793643555084, 2.1667691949126007, 2.077897203433049, 2.064059461866106, 2.0225946686484595, 1.968846506886668, 1.949879268547157, 1.8805187321328498, 1.8548953687989866, 1.790791866067168, 1.7715442095484053, 1.7302753878878308, 1.698275711629298, 1.6177508575575692, 1.5660497205598014]","[9.461663947797716, 10.929853181076671, 13.213703099510605, 14.518760195758565, 14.845024469820556, 15.98694942903752, 17.94453507340946, 22.02283849918434, 26.26427406199021, 23.491027732463294, 29.03752039151713, 31.484502446982056, 30.505709624796083, 33.605220228384994, 33.442088091353995, 32.95269168026101, 35.725938009787924, 39.151712887438826, 40.45676998368678, 43.882544861337685, 46.166394779771615]","[2.3031880617141725, 2.3041219115257263, 2.305157458782196, 2.3044068455696105, 2.300107777118683, 2.295568788051605, 2.3022490620613096, 2.243986713886261, 2.229702186584473, 2.2180001020431517, 2.1946802854537966, 2.195506191253662, 2.1795350313186646, 2.1520169615745544, 2.124790132045746, 2.129747152328491, 2.1390513300895693, 2.12816002368927, 2.110071051120758, 2.084757536649704, 2.0811081528663635]","[8.441558441558442, 9.740259740259742, 11.688311688311687, 11.688311688311687, 14.285714285714285, 13.636363636363635, 9.740259740259742, 23.376623376623375, 24.675324675324674, 25.324675324675322, 25.324675324675322, 22.727272727272727, 32.467532467532465, 36.36363636363637, 40.909090909090914, 34.41558441558442, 30.519480519480517, 36.36363636363637, 38.311688311688314, 40.25974025974026, 42.857142857142854]"
