epochs,batch_size,lr,ID,model_name,t_loss,t_acc,v_loss,v_acc
20,8,0.01,2213,drop_0.5,"[2.3131290194276093, 2.296249956279606, 2.2631339872038208, 2.2404580766504463, 2.204416160459642, 2.137056733106638, 2.0992053592359863, 2.0351024231353363, 1.9988966499056136, 1.933106704191728, 1.900653972254171, 1.8729875428336007, 1.786476492881775, 1.7766296987409715, 1.738005696953117, 1.6688074059300608, 1.6719924056684816, 1.5957894503296195, 1.521358349880615, 1.5474128026466865, 1.4710670051636634]","[11.745513866231647, 12.39804241435563, 15.98694942903752, 18.107667210440457, 20.39151712887439, 22.185970636215334, 25.61174551386623, 27.569331158238175, 23.817292006525285, 30.668841761827082, 28.711256117455136, 34.257748776508976, 36.378466557911906, 38.66231647634584, 38.00978792822186, 41.435562805872756, 42.25122349102774, 45.67699836867863, 45.35073409461664, 45.35073409461664, 49.10277324632953]","[2.2971495270729063, 2.291417396068573, 2.280680799484253, 2.2793142557144166, 2.2480478644371034, 2.234986698627472, 2.223469090461731, 2.1902003288269043, 2.1700019359588625, 2.173027956485748, 2.1470499873161315, 2.133556938171387, 2.1049599766731264, 2.099358308315277, 2.086462450027466, 2.0724964916706083, 2.0893051505088804, 2.074606692790985, 2.0585849702358248, 2.0457033932209017, 2.052348202466965]","[14.935064935064934, 33.76623376623377, 22.07792207792208, 22.07792207792208, 24.675324675324674, 21.428571428571427, 42.2077922077922, 25.97402597402597, 46.103896103896105, 41.55844155844156, 52.5974025974026, 45.45454545454545, 47.4025974025974, 50.649350649350644, 51.298701298701296, 52.5974025974026, 50.649350649350644, 53.896103896103895, 49.35064935064935, 56.493506493506494, 50.649350649350644]"
